tag,sp,gx,gy,dbh
43397,Cecropia schreberiana,319.15,114.79,54
43398,Palicourea riparia,NA,NA,13.5
43399,Palicourea riparia,NA,NA,13.5
44401,Casearia arborea,NA,NA,11.7
44405,Matayba domingensis,305.51,104.55,55.7
44406,Palicourea riparia,309.44,114.38,12.5
6041,Dacryodes excelsa,303.55,125.25,343
6042,Dacryodes excelsa,303.85,127.31,254
6043,Dacryodes excelsa,300.55,130.65,135
6044,Chionanthus domingensis,301.72,131.62,158
6045,Dacryodes excelsa,301.66,132.01,359
6046,Dacryodes excelsa,304,132.5,155
6047,Dacryodes excelsa,301.08,133.81,201
6048,Chionanthus domingensis,300.55,135.68,171
6049,Dacryodes excelsa,303.73,135.97,111
6050,Dacryodes excelsa,300.63,137.53,161
6052,Ocotea leucoxylon,305.45,135.87,126
6053,Dacryodes excelsa,302.17,134.44,125
6054,Dacryodes excelsa,305.38,133.27,154
6055,Dacryodes excelsa,307.01,131.94,103
6056,Chionanthus domingensis,308.42,134.3,169
6057,Ixora ferrea,308.88,133.33,111
6059,Dacryodes excelsa,307.4,129.49,234
6060,Dacryodes excelsa,306.52,128.65,156
6067,Lonchocarpus latifolius,310.14,121.28,412
6070,Dacryodes excelsa,313.73,133.52,228
6071,Dacryodes excelsa,314.64,133.42,140
6072,Inga laurina,313.96,136.98,202
6074,Tabebuia heterophylla,314.01,139.05,319
6075,Ocotea leucoxylon,312.95,137.42,112
6076,Chionanthus domingensis,317.5,136.6,301
6081,Miconia tetrandra,317.96,130.1,204
6083,Dacryodes excelsa,319.31,121.98,276
6084,Guettarda valenzuelana,318.85,120.69,243
6085,Guettarda valenzuelana,318.89,121.02,225
30689,Trichilia pallida,NA,NA,30
30692,Palicourea riparia,NA,NA,11.2
30693,Myrcia deflexa,NA,NA,80
30694,Ocotea leucoxylon,NA,NA,15.4
30695,Eugenia stahlii,NA,NA,15.3
30697,Casearia arborea,305.59,125.8,36.3
30698,Dacryodes excelsa,307.04,125.57,78
30699,Palicourea riparia,307.29,124.74,31.1
30700,Hirtella rugosa,308.18,125.4,34.5
30927,Guettarda valenzuelana,302.18,121.9,72
30928,Guettarda valenzuelana,300.94,123.79,67
30933,Myrcia deflexa,304.4,121.95,44
30934,Tabebuia heterophylla,304.22,122.78,19.6
30935,Psychotria berteriana,305.26,123.31,43.7
30938,Casearia sylvestris,305.38,123.17,21.7
30940,Trichilia pallida,307.02,123.66,16.7
30944,Inga laurina,305.58,123.14,62
30949,Tabebuia heterophylla,307.36,122.67,16
30950,Casearia arborea,307.52,122.44,20.7
30951,Palicourea riparia,NA,NA,17.1
30952,Cecropia schreberiana,NA,NA,26.3
30956,Chionanthus domingensis,310.56,122.1,17.8
30958,Palicourea riparia,NA,NA,18.6
30959,Palicourea riparia,NA,NA,23.8
30960,Miconia prasina,312.5,124.05,49.9
30961,Palicourea riparia,NA,NA,14.3
30965,Eugenia stahlii,316.59,124.61,48
30966,Palicourea riparia,317.25,120.42,15.8
30967,Sloanea berteriana,319.37,123.24,23.2
30968,Dacryodes excelsa,318.4,121.52,58
30969,Eugenia eggersii,319.7,122.97,36.1
31001,Myrcia deflexa,308.61,125.67,16.3
31002,Ocotea leucoxylon,306.78,125.46,11.8
31003,Dacryodes excelsa,308.14,128.41,36.3
31005,Myrcia deflexa,309.16,126.69,15.6
31006,Cordia borinquensis,309.11,127.39,58
31007,Myrcia deflexa,309.59,126.68,19.5
31008,Trichilia pallida,311.25,127.41,89
31011,Miconia prasina,312.74,125.51,30.7
31012,Miconia prasina,NA,NA,19.3
31013,Miconia prasina,313.77,125.95,40.4
31014,Miconia prasina,313.75,125.54,42.9
31015,Palicourea riparia,NA,NA,20.7
31017,ARDGLA,311.08,128.89,56
31018,Palicourea riparia,NA,NA,23.5
31019,Ocotea leucoxylon,NA,NA,14.9
31113,Palicourea riparia,NA,NA,17.3
31114,Palicourea riparia,NA,NA,18.9
31115,Dacryodes excelsa,302.57,133.4,40.3
31116,Inga laurina,305.3,133.44,17.5
31117,Cordia borinquensis,305.79,133.42,43.7
31118,Coccoloba diversifolia,308.01,132.84,72
31119,Palicourea riparia,NA,NA,13
31120,Dacryodes excelsa,310.25,131.62,109
31121,Trichilia pallida,309.66,132.67,78
31123,Casearia sylvestris,312.57,135.11,28.1
31125,Myrcia deflexa,318.64,134.51,16.3
31126,Trichilia pallida,318.99,130.91,74
31127,Sloanea berteriana,319.66,133.18,15.4
31215,Ixora ferrea,300.44,138.12,24.7
31216,Dacryodes excelsa,304.53,136.2,77
31218,Palicourea riparia,302.4,139.66,20.5
31219,Cecropia schreberiana,NA,NA,46.2
31220,Trichilia pallida,305.61,139.44,40.1
31225,Miconia prasina,308.86,136.63,18.1
31226,Casearia sylvestris,309.5,136.92,16.5
31227,Miconia prasina,309.67,137.07,17.4
31228,Myrcia leptoclada,311.2,138.32,38
31229,Casearia sylvestris,311.38,135.98,36.4
31234,Schefflera morototoni,315.31,136.34,18.2
31237,Casearia sylvestris,318.38,138.32,72
31238,Cecropia schreberiana,NA,NA,23.7
31239,Cecropia schreberiana,NA,NA,22.9
35664,Psychotria berteriana,NA,NA,18.6
35807,Comocladia glabra,NA,NA,11.2
35808,Wallenia pendula,305.91,134.32,10.3
35809,Myrcia deflexa,308.6,124.39,11.7
35812,Miconia racemosa,NA,NA,11.1
35813,Casearia arborea,309.94,120.84,21
35820,Palicourea riparia,NA,NA,13.3
35821,Palicourea riparia,NA,NA,18.8
35822,Miconia prasina,311.04,122.66,13.7
35823,Palicourea riparia,NA,NA,12.6
35825,Piper aduncum,NA,NA,13.3
35828,Schefflera morototoni,NA,NA,18.5
35829,Schefflera morototoni,NA,NA,19.3
35830,Cordia borinquensis,315.8,136.1,11
6977,Dacryodes excelsa,302.99,143.17,244
6980,Guettarda valenzuelana,302,152.99,290
6981,Sapium laurocerasus,304.04,151.96,282
6982,Inga laurina,303.23,151.9,111
6983,Casearia arborea,303.01,152.3,52
6985,Chionanthus domingensis,302.01,155.14,253
6986,Tabebuia heterophylla,303.79,158.98,520
6990,Inga laurina,307.03,153.35,294
6993,Tabebuia heterophylla,305.25,146.28,234
6994,Cordia sulcata,305.74,143.02,239
6995,Dacryodes excelsa,306.2,142.45,120
6997,Sapium laurocerasus,308.75,143.52,219
7000,Inga laurina,313.95,152.41,118
7003,Cordia sulcata,317.55,158.81,172
7005,Homalium racemosum,317.72,148.62,250
7006,Sapium laurocerasus,315.13,144.7,288
7007,Guettarda valenzuelana,316.61,144.79,194
7008,Eugenia stahlii,318.91,141.94,150
41008,Myrcia deflexa,313.83,159.76,17.3
41009,Cordia borinquensis,310.16,157.45,20
41012,Casearia sylvestris,313.22,150.11,18.8
41014,Psychotria berteriana,311.01,144,34
41015,Gonzalagunia spicata,NA,NA,13.4
41016,Schefflera morototoni,316.76,144.54,18.2
41018,Dacryodes excelsa,318.85,142.37,111
41101,Samyda spinulosa,NA,NA,43.1
41106,Palicourea riparia,NA,NA,11.5
41112,Palicourea riparia,NA,NA,14
41114,Cordia borinquensis,306.86,141.01,48.8
41117,Trichilia pallida,304.98,156.5,34.2
41118,Inga laurina,305.16,156.48,40.5
41119,Guettarda valenzuelana,305.12,158.96,66
41123,Palicourea riparia,NA,NA,24.5
41127,Guatteria caribaea,310.58,153.29,71
41128,Dacryodes excelsa,312.2,153.4,52
41131,Myrcia deflexa,311.97,151.83,29.7
41134,Casearia sylvestris,313,140.32,86
41135,Casearia sylvestris,311.57,141.78,63
41136,Inga laurina,310.22,140.24,33.7
41301,Palicourea riparia,NA,NA,23
41302,Miconia prasina,300.6,141.8,33.6
41303,Miconia prasina,300.79,141.29,24.2
41304,Casearia arborea,301.03,141.49,21.2
41310,Palicourea riparia,NA,NA,30.3
41311,Palicourea riparia,NA,NA,10.7
41312,Miconia prasina,303.83,144.35,31.6
41313,Trichilia pallida,304.95,143.56,61
41322,Inga laurina,302.36,157.82,39.2
41323,Hirtella rugosa,303.92,156.69,96
41325,Palicourea riparia,NA,NA,44.1
41332,Psychotria brachiata,315.33,154.51,13.2
41334,Casearia sylvestris,315.09,154.63,24.6
41335,Inga laurina,316.62,152.79,58
41348,Inga laurina,319.83,152.52,28.5
41351,Casearia sylvestris,318.91,150.14,40.5
41353,Croton poecilanthus,318.85,148.95,46
41356,Psychotria berteriana,NA,NA,28.5
56801,Cecropia schreberiana,305.39,150.59,21
56816,Psychotria deflexa,NA,NA,11
56822,Palicourea riparia,NA,NA,16.5
56823,Palicourea riparia,NA,NA,13.5
56824,Chionanthus domingensis,304.27,145.5,18.8
56827,Palicourea riparia,NA,NA,11.6
56828,Palicourea riparia,NA,NA,11.5
56829,Palicourea riparia,NA,NA,12.4
56830,Palicourea riparia,NA,NA,12.1
56841,Miconia prasina,NA,NA,15.8
56842,Miconia prasina,NA,NA,12.7
56843,Palicourea riparia,NA,NA,11.1
56844,Cecropia schreberiana,NA,NA,16.1
56847,Cordia borinquensis,308.79,144.27,11
56849,Palicourea riparia,NA,NA,15.8
56851,Palicourea riparia,NA,NA,14
56852,Palicourea riparia,NA,NA,14
56853,Psychotria berteriana,NA,NA,14.6
56855,Miconia prasina,311.94,151.36,15.4
56859,Ocotea leucoxylon,310.95,159.41,11
56862,Palicourea riparia,NA,NA,19.7
56866,Croton poecilanthus,NA,NA,87
56867,Palicourea riparia,315.38,145.26,12.8
56869,Sloanea berteriana,317.57,140.2,15
7972,Casearia arborea,302.53,163.41,197
7975,Inga laurina,303.3,169.03,289
7976,Schefflera morototoni,300.53,172.41,258
7985,Guettarda valenzuelana,308.84,170.07,121
7987,Inga laurina,307.34,169.66,146
7989,Inga laurina,308.19,167.33,403
7990,Chionanthus domingensis,309.82,167.24,148
7991,Eugenia stahlii,308,163.69,169
7994,Guettarda valenzuelana,311.51,171.48,125
7995,Miconia tetrandra,314.01,172.04,119
7998,Tabebuia heterophylla,314.91,179.03,116
8004,Eugenia stahlii,317.04,162.3,102
8006,Chionanthus domingensis,316.19,162.12,191
36265,Palicourea riparia,NA,NA,15.5
36266,Palicourea riparia,NA,NA,10.5
36267,Casearia sylvestris,307.55,179.08,17.6
36268,Casearia sylvestris,306.26,174.21,11
36271,Guarea glabra,307.95,170.1,15.1
36273,Ocotea leucoxylon,309.54,169.53,12
36278,Ocotea leucoxylon,309.81,167.58,39.8
36279,Palicourea riparia,NA,NA,10.9
36290,Palicourea riparia,NA,NA,11.9
36291,Psychotria berteriana,NA,NA,10.6
36292,Guarea guidonia,NA,NA,22.5
36293,Tabebuia heterophylla,NA,NA,26.9
36294,Eugenia stahlii,316.91,163.08,26.4
36323,Palicourea riparia,NA,NA,10.1
36329,Cordia sulcata,NA,NA,27.5
36330,Piper glabrescens,NA,NA,13.7
36335,Piper glabrescens,NA,NA,11
36336,Palicourea riparia,NA,NA,14.1
36337,Guarea glabra,NA,NA,10.4
45006,Ixora ferrea,NA,NA,51
45008,Hirtella rugosa,300.24,165.25,12.9
45009,Palicourea riparia,NA,NA,24.4
45011,Cordia borinquensis,302.9,168.04,70
45014,Ixora ferrea,304.68,167.69,55
45015,Casearia sylvestris,303.4,170.37,36
45021,Casearia sylvestris,301.65,173.43,33.1
45024,Casearia arborea,311.94,176.33,14.6
45025,Manilkara bidentata,312.96,176.87,75
45027,Myrcia deflexa,314.84,179.25,27
45029,Byrsonima spicata,314.48,178.5,71
45034,Inga laurina,311,174.14,39.5
45035,Eugenia stahlii,310.85,173.95,14.2
45037,Inga laurina,310.5,171.39,51
45038,Trichilia pallida,311.05,171.41,33.7
45039,Trichilia pallida,NA,NA,16
45040,Inga laurina,312.44,170.48,22.6
45041,Cordia borinquensis,312.54,170.96,19.2
45042,Inga laurina,313.41,171.84,44.6
45043,Tabebuia heterophylla,NA,NA,27.9
45044,Tabebuia heterophylla,314.77,174.49,83
45047,Palicourea riparia,NA,NA,12.4
45050,Palicourea riparia,NA,NA,15.1
45051,Myrcia deflexa,310.46,160.44,41.6
45052,Casearia sylvestris,311.29,160.74,69
45053,Casearia sylvestris,NA,NA,26.3
45055,Dacryodes excelsa,313.45,161.15,96
45056,Inga laurina,313.58,160.95,82
45103,Inga laurina,310.75,167.28,69
45104,Tabebuia heterophylla,311.49,167.15,56
45105,Myrcia splendens,309.83,166.85,31.8
45108,Palicourea riparia,NA,NA,19.4
45114,Trichilia pallida,306.13,164.74,12.9
45117,Trichilia pallida,312.02,167.34,40.6
45118,Ocotea leucoxylon,NA,NA,58
45119,Cordia sulcata,310.09,175.08,60
45120,Myrcia splendens,310.09,168.67,38.5
45126,Alchornea latifolia,309.4,172.13,66
45129,Inga laurina,309.05,177.07,18.8
45132,Eugenia stahlii,NA,NA,24.4
45134,Casearia sylvestris,309.97,172.14,24.2
45139,Inga laurina,308.89,175.31,28.6
45143,Casearia sylvestris,317.96,175.74,52
45144,Casearia sylvestris,317.65,176.91,27.5
45146,Manilkara bidentata,315.98,175.69,26.3
45151,Palicourea riparia,NA,NA,16.5
45152,Inga laurina,NA,NA,27
45153,Casearia arborea,NA,NA,11
45158,Cordia borinquensis,318.71,171.95,39.3
45159,Cordia borinquensis,318.51,172.51,18.9
45160,Cordia borinquensis,315.55,160.68,43.7
45161,Cordia borinquensis,316.81,161.95,29.5
45164,Dendropanax arboreus,316.97,170.74,26.9
45170,Homalium racemosum,316.55,177.15,52
45171,BUCTET,319.57,178.25,70
45172,Schefflera morototoni,318.59,178.2,93
45173,Tabebuia heterophylla,318.31,178.72,47
45180,Inga laurina,318.46,163.09,60
45181,Eugenia stahlii,318.54,161.47,69
45183,Eugenia eggersii,NA,NA,13.1
45200,Manilkara bidentata,316.14,176.13,30
55956,Andira inermis,305.04,171.84,108
8995,Casearia sylvestris,301.51,181.46,102
8997,Eugenia stahlii,303.47,184.63,160
8998,Homalium racemosum,304.82,187.8,420
9002,Cordia sulcata,308.7,183.29,182
9005,BUCTET,312.36,185.89,532
9011,Ficus sintensii,317,196.45,200
9017,Guettarda valenzuelana,315.67,189.1,106
9018,Guettarda valenzuelana,319.2,185.55,159
45169,Casearia arborea,317.21,180.33,44.8
50418,Citharexylum fruticosum,300.04,183.4,30.1
50421,Trichilia pallida,302.88,184.43,51.4
50422,Psychotria berteriana,302.73,183.18,33.7
50431,Cecropia schreberiana,304.58,184.68,85
50432,Casearia sylvestris,302.28,180.13,32
50440,Casearia sylvestris,NA,NA,52.2
50441,Casearia sylvestris,308.35,183.19,52.1
50442,Eugenia stahlii,305.63,182.44,43.4
50445,Palicourea riparia,NA,NA,15.8
50446,Inga laurina,NA,NA,14
50447,Miconia tetrandra,317.07,184.88,86.7
50453,Trichilia pallida,NA,NA,17.3
50454,Guarea guidonia,316.56,193.42,40.3
50460,Ixora ferrea,316.68,194.58,16.5
50461,Alchornea latifolia,NA,NA,12.2
50463,Psychotria berteriana,NA,NA,18.6
50465,Palicourea riparia,NA,NA,13.7
50467,Cecropia schreberiana,311.61,199.07,98
50471,Palicourea riparia,NA,NA,26.3
50473,Palicourea riparia,NA,NA,20.3
50476,Palicourea riparia,NA,NA,20.6
50479,Tabebuia heterophylla,316.95,199.55,85
50480,Myrcia deflexa,317.41,199.6,19.2
50517,Palicourea riparia,NA,NA,22.6
50518,Myrcia splendens,315.74,187.54,18.5
50521,Hirtella rugosa,309.33,186.94,51.5
50523,Palicourea riparia,NA,NA,13.6
50528,Alchorneopsis floribunda,300.18,189.9,19.3
50534,Casearia sylvestris,304.53,187.29,53.5
50536,Casearia sylvestris,304.14,187.65,59
50537,Casearia sylvestris,NA,NA,12.8
50539,Casearia sylvestris,305.5,186.97,48.9
50540,Palicourea riparia,NA,NA,11.2
50541,Palicourea riparia,NA,NA,10.7
50542,Casearia sylvestris,313.66,185.46,72
50543,Trichilia pallida,314.63,185.71,37
50546,Myrcia splendens,316.9,188.3,22.4
50547,Hirtella rugosa,316.66,188.49,15.7
50549,Casearia sylvestris,316.51,187.16,22.6
50550,Palicourea riparia,NA,NA,10.1
50551,Eugenia stahlii,317.5,188.05,34.4
50553,Myrcia deflexa,317.93,188.65,20.7
50555,Guettarda valenzuelana,315.06,189.35,96
50563,Palicourea riparia,NA,NA,16.8
50575,Psychotria berteriana,NA,NA,15.3
50581,Psychotria berteriana,NA,NA,20.3
50587,Casearia sylvestris,319.9,197.97,46
50690,Palicourea riparia,NA,NA,17.3
50696,Palicourea riparia,NA,NA,16.5
50698,Miconia prasina,305.09,194.56,21.8
50699,Palicourea riparia,NA,NA,15.7
50700,Palicourea riparia,NA,NA,14.6
50761,Schefflera morototoni,NA,NA,61
50762,Palicourea riparia,NA,NA,21.1
50763,Schefflera morototoni,NA,NA,18.6
50764,Inga laurina,300.56,199.73,79
50766,Palicourea riparia,NA,NA,35.4
50767,Palicourea riparia,NA,NA,19.7
50768,Cecropia schreberiana,307.42,199.57,65.3
50775,Casearia arborea,304.19,195.38,27.8
50778,Inga laurina,304.52,196.59,36.2
50780,Palicourea riparia,NA,NA,19.5
50783,Palicourea riparia,NA,NA,16.6
50789,Inga laurina,309.46,196.09,62.9
50791,Schefflera morototoni,NA,NA,75
50794,Schefflera morototoni,NA,NA,21.2
50795,Palicourea riparia,NA,NA,16
52189,Palicourea riparia,NA,NA,20.3
52192,Trichilia pallida,301.46,195.05,15.3
52301,Casearia sylvestris,319.96,197.69,27.5
52302,Palicourea riparia,NA,NA,14.2
52304,Casearia sylvestris,316.43,199.88,17
52305,Casearia sylvestris,NA,NA,13.3
52310,Casearia arborea,315.22,185.78,10.9
52311,Myrcia splendens,315.36,185.05,13
52312,Palicourea riparia,NA,NA,11.2
52460,Casearia sylvestris,NA,NA,12.6
52465,Inga laurina,314.57,191.48,12.7
52466,Ocotea sintensis,314.96,196.1,20.5
52467,Trichilia pallida,315.96,196.81,10.5
52468,Ocotea leucoxylon,315.97,195.96,10.5
52469,Miconia prasina,307.23,198.68,23.7
52470,Palicourea riparia,NA,NA,18.1
52471,Palicourea riparia,NA,NA,14.3
52472,Palicourea riparia,NA,NA,13.4
52473,Palicourea riparia,NA,NA,16
52478,Palicourea riparia,NA,NA,11.8
52480,Inga laurina,307.68,198.7,17.8
52482,Cordia borinquensis,NA,NA,18.6
52483,Palicourea riparia,NA,NA,14.3
52488,Palicourea riparia,305.06,182.14,21.4
52489,Myrcia splendens,304.88,187.7,29.3
9941,Inga laurina,307.76,205.13,269
9947,Inga laurina,310.6,201.75,124
9955,Schefflera morototoni,319.22,212.86,505
52103,Dacryodes excelsa,313.26,207.49,69
52106,Piper hispidum,NA,NA,16.9
52109,Tabebuia heterophylla,315.42,201.46,54.7
52113,Psychotria brachiata,NA,NA,13.9
52114,Chionanthus domingensis,318.69,204.24,15
52118,Alchornea latifolia,NA,NA,12.5
52119,Casearia arborea,319.19,205.05,14.2
52120,Psychotria berteriana,NA,NA,14.1
52121,Inga laurina,318.58,211.18,40.3
52122,Cordia sulcata,312.88,215.25,151
52135,Cecropia schreberiana,NA,NA,56.6
52211,Gonzalagunia spicata,NA,NA,13.1
52225,Piper glabrescens,NA,NA,10.1
52234,Sloanea berteriana,308.78,207.27,42.2
52236,Psychotria brachiata,NA,NA,10.3
52237,Tabebuia heterophylla,313.89,200.34,38.7
52238,Palicourea riparia,NA,NA,20.4
52239,Schefflera morototoni,NA,NA,12.5
52240,Alchorneopsis floribunda,NA,NA,16.1
52241,Alchorneopsis floribunda,NA,NA,21.2
52242,Schefflera morototoni,NA,NA,21.4
52259,Ixora ferrea,304.06,208.12,34
53001,Psychotria berteriana,NA,NA,18.1
53003,Gonzalagunia spicata,NA,NA,21.1
53007,Cecropia schreberiana,NA,NA,37.1
53008,Schefflera morototoni,NA,NA,17.4
53009,Psychotria berteriana,NA,NA,30.9
53011,Psychotria berteriana,NA,NA,30.9
53013,Casearia arborea,313.48,204.25,91
53016,Psychotria berteriana,NA,NA,20.7
53017,Palicourea riparia,NA,NA,21.3
53018,Cecropia schreberiana,311.88,211.28,116
53019,Cecropia schreberiana,NA,NA,17
53020,Psychotria berteriana,NA,NA,25.1
53022,Ocotea sintensis,NA,NA,23.5
53024,Cecropia schreberiana,311.07,211.86,52
53035,Psychotria berteriana,NA,NA,31.2
53036,Psychotria berteriana,NA,NA,13
53037,Psychotria berteriana,NA,NA,22.2
53039,Psychotria brachiata,307.56,212.97,13.3
53040,Cecropia schreberiana,307.71,210.06,110
53041,Psychotria berteriana,NA,NA,13
53042,Sapium laurocerasus,NA,NA,16.3
53044,Piper glabrescens,NA,NA,13.6
53045,Piper glabrescens,NA,NA,10.2
53048,Alchorneopsis floribunda,NA,NA,14.8
53050,Inga laurina,306.32,206.73,70
53051,Alchorneopsis floribunda,306.87,208.32,32
53056,Schefflera morototoni,NA,NA,16.2
53057,Inga laurina,306.15,200.36,115
53058,Gonzalagunia spicata,NA,NA,21.1
53059,Gonzalagunia spicata,NA,NA,15.6
53061,Gonzalagunia spicata,NA,NA,13.5
53065,Casearia sylvestris,300.71,200.7,18.7
53102,Casearia sylvestris,315.27,207.03,77
53103,Inga laurina,318.62,209.59,81
53104,Casearia sylvestris,319.14,210.76,64
53115,Comocladia glabra,NA,NA,10.5
53125,Psychotria berteriana,304.69,215.16,34.3
53126,Psychotria berteriana,NA,NA,32.2
53132,Cecropia schreberiana,NA,NA,94
53138,Cecropia schreberiana,NA,NA,54
53143,Trichilia pallida,301.23,218.88,48
53144,Cecropia schreberiana,301.67,215.4,103
53146,Guarea guidonia,300.93,211.05,42.4
53152,Cecropia schreberiana,304.34,212.93,162
53157,Dendropanax arboreus,302.67,210.41,19.8
53158,Alchorneopsis floribunda,NA,NA,19
53161,Schefflera morototoni,NA,NA,18.4
53162,Psychotria berteriana,NA,NA,36.6
53163,Miconia prasina,300.9,207.1,21.6
53164,Cecropia schreberiana,301.98,205.24,131
53165,Cecropia schreberiana,301.57,205.46,63
53166,Cecropia schreberiana,302.07,214.11,133
53170,Psychotria berteriana,NA,NA,23
53171,Cordia borinquensis,302.93,214.3,12.8
53172,Cecropia schreberiana,NA,NA,46
53175,Schefflera morototoni,NA,NA,56
53176,Meliosma herbertii,304.29,210.87,16.5
53177,Cecropia schreberiana,301.85,210.77,165
53178,Cecropia schreberiana,NA,NA,35.3
53179,Sloanea berteriana,304.04,209.61,60
53180,Schefflera morototoni,NA,NA,55
53181,Alchorneopsis floribunda,NA,NA,29.4
53182,Alchorneopsis floribunda,NA,NA,16.7
53189,Schefflera morototoni,304.57,202.34,43.1
53190,Psychotria berteriana,NA,NA,35.8
53191,Psychotria berteriana,NA,NA,42
53194,Cecropia schreberiana,NA,NA,24.6
53195,Gonzalagunia spicata,NA,NA,12.3
53197,Psychotria berteriana,NA,NA,45.4
53199,Alchornea latifolia,300.92,203.61,38.4
53200,Cecropia schreberiana,301.28,202.07,134
11021,Inga laurina,304.8,221.22,485
11024,Chionanthus domingensis,304.02,225.73,372
11025,Trichilia pallida,304.75,226.57,112
11046,Casearia sylvestris,319,234.62,172
36504,Palicourea riparia,318.16,237.69,16.5
36505,Palicourea riparia,NA,NA,12
36506,Casearia arborea,NA,NA,56
36508,Miconia prasina,NA,NA,12
36509,Alchorneopsis floribunda,NA,NA,31
36511,Casearia arborea,NA,NA,11
36512,Palicourea riparia,NA,NA,20
36513,Casearia arborea,NA,NA,14
36514,Psychotria berteriana,NA,NA,20
36515,Casearia arborea,NA,NA,13
36520,Casearia arborea,NA,NA,12
36522,Palicourea riparia,NA,NA,11
36523,Palicourea riparia,NA,NA,12
36531,Piper glabrescens,NA,NA,15
36532,Cecropia schreberiana,NA,NA,68
36534,Schefflera morototoni,NA,NA,28
52806,Myrcia deflexa,309.91,239.38,12.7
60323,Palicourea riparia,NA,NA,27
60324,Miconia prasina,NA,NA,17
60375,Psychotria berteriana,NA,NA,38
60377,Psychotria berteriana,304.44,232.95,38
60379,Psychotria berteriana,NA,NA,14
60381,Palicourea riparia,NA,NA,14
60382,Palicourea riparia,NA,NA,27.5
60384,Meliosma herbertii,NA,NA,50
60385,Cecropia schreberiana,NA,NA,32
60387,Psychotria berteriana,NA,NA,13
60392,Alchorneopsis floribunda,NA,NA,16
60394,Piper glabrescens,NA,NA,14
60396,Miconia prasina,NA,NA,13
60397,Psychotria berteriana,NA,NA,32
60401,Cecropia schreberiana,NA,NA,56
60402,Cecropia schreberiana,NA,NA,59
60408,Casearia sylvestris,314.51,229.51,67
60409,Cecropia schreberiana,NA,NA,69
60412,Alchornea latifolia,318.69,239.21,20
