site,sp,dbh
Oosting,Acer rubrum L.,2.3
Oosting,Carya tomentosa (Poiret) Nuttall,37.1
Oosting,Liriodendron tulipifera L.,2.8
Oosting,Liriodendron tulipifera L.,10.1
Oosting,Liriodendron tulipifera L.,3.2
Oosting,Pinus echinata Millar,30.2
Oosting,Acer rubrum L.,3.9
Oosting,Prunus serotina Ehrhart,2.1
Oosting,Cornus florida L.,2.2
Oosting,Liquidambar styraciflua L.,13.8
Oosting,Cornus florida L.,5.2
Oosting,Liquidambar styraciflua L.,3.4
Oosting,Quercus alba L.,91.9
Oosting,Fagus grandifolia Ehrhart,30.8
Oosting,Cornus florida L.,2.4
Oosting,Cornus florida L.,3.2
Oosting,Prunus serotina Ehrhart,2.4
Oosting,Acer rubrum L.,2.8
Oosting,Cornus florida L.,6.5
Oosting,FRAX,3.1
Oosting,Cercis canadensis L.,2.2
Oosting,Quercus alba L.,84.8
Oosting,Cornus florida L.,2.7
Oosting,Cornus florida L.,2.5
Oosting,Cornus florida L.,2.2
Oosting,Cornus florida L.,2.2
Oosting,Liquidambar styraciflua L.,16.7
Oosting,Cornus florida L.,3.1
Oosting,Cornus florida L.,7.2
Oosting,Quercus alba L.,35.2
Oosting,Nyssa sylvatica Marshall,2.3
Oosting,Nyssa sylvatica Marshall,9.7
Oosting,Prunus serotina Ehrhart,3.2
Oosting,Acer rubrum L.,3.1
Oosting,Nyssa sylvatica Marshall,2.3
Oosting,Prunus serotina Ehrhart,2.5
Oosting,Cornus florida L.,3.4
Oosting,Cornus florida L.,5.6
Oosting,Liriodendron tulipifera L.,2.6
Oosting,Cornus florida L.,2.8
Oosting,Cornus florida L.,2.6
Oosting,Cornus florida L.,2.7
Oosting,Cornus florida L.,3
Oosting,Acer rubrum L.,2.4
Oosting,Acer rubrum L.,3
Oosting,Liquidambar styraciflua L.,3.4
Oosting,Morus rubra L.,2.7
Oosting,Liquidambar styraciflua L.,3.8
Oosting,Cornus florida L.,3.3
Oosting,Cornus florida L.,3.1
Oosting,Acer rubrum L.,2.8
Oosting,Liquidambar styraciflua L.,4.2
Oosting,Nyssa sylvatica Marshall,4.7
Oosting,Carya tomentosa (Poiret) Nuttall,42.6
Oosting,Cornus florida L.,3.5
Oosting,Cornus florida L.,2.1
Oosting,Cornus florida L.,5.7
Oosting,Acer rubrum L.,3.9
Oosting,Liriodendron tulipifera L.,3.9
Oosting,Liquidambar styraciflua L.,3.4
Oosting,Cornus florida L.,2.5
Oosting,Liriodendron tulipifera L.,2.8
Oosting,Cornus florida L.,5
Oosting,Liriodendron tulipifera L.,3.1
Oosting,Quercus alba L.,55.1
Oosting,Cornus florida L.,3.1
Oosting,Cornus florida L.,4.9
Oosting,Cornus florida L.,5
Oosting,Liquidambar styraciflua L.,2.1
Oosting,Liquidambar styraciflua L.,4.1
Oosting,Cornus florida L.,10.5
Oosting,Morus rubra L.,2.4
Oosting,Prunus serotina Ehrhart,3.9
Oosting,Cornus florida L.,2.1
Oosting,Prunus serotina Ehrhart,2.3
Oosting,Nyssa sylvatica Marshall,9
Oosting,Cornus florida L.,3
Oosting,Liriodendron tulipifera L.,3.7
Oosting,Cornus florida L.,2.2
Oosting,Carya glabra (Miller) Sweet,50.2
Oosting,Cornus florida L.,8.8
Oosting,Carya tomentosa (Poiret) Nuttall,19.5
Oosting,Cornus florida L.,3.7
Oosting,Juniperus virginiana L.,2.6
Oosting,Nyssa sylvatica Marshall,3.7
Oosting,Cornus florida L.,12.8
Oosting,Acer rubrum L.,2.7
Oosting,Cornus florida L.,2.2
Oosting,Liriodendron tulipifera L.,9.2
Oosting,Cornus florida L.,2.4
Oosting,Liquidambar styraciflua L.,4.6
Oosting,Carya glabra (Miller) Sweet,7
Oosting,Cornus florida L.,2.7
Oosting,Cornus florida L.,3
Oosting,Carya tomentosa (Poiret) Nuttall,21.3
Oosting,Cornus florida L.,5.6
Oosting,Cornus florida L.,2.5
Oosting,Cornus florida L.,2.7
Oosting,Acer rubrum L.,3.4
Oosting,Cornus florida L.,2.3
Oosting,Cornus florida L.,8.8
Oosting,Cornus florida L.,2.8
Oosting,Cornus florida L.,3.3
Oosting,Cornus florida L.,2.7
Oosting,Nyssa sylvatica Marshall,2.7
Oosting,Cornus florida L.,2.3
Oosting,Acer rubrum L.,2.7
Oosting,Cornus florida L.,2.9
Oosting,Carya tomentosa (Poiret) Nuttall,15.8
Oosting,Carya tomentosa (Poiret) Nuttall,23.9
Oosting,Nyssa sylvatica Marshall,5
Oosting,Quercus rubra L.,51.2
Oosting,Nyssa sylvatica Marshall,52.4
Oosting,Nyssa sylvatica Marshall,9.7
Oosting,Cornus florida L.,5
Oosting,Cornus florida L.,5.1
Oosting,Nyssa sylvatica Marshall,7.3
Oosting,Cornus florida L.,12.5
Oosting,Cornus florida L.,3.5
Oosting,Cornus florida L.,2.5
Oosting,Cornus florida L.,2.1
Oosting,Nyssa sylvatica Marshall,32.6
Oosting,Cornus florida L.,3.2
Oosting,Liriodendron tulipifera L.,2.2
Oosting,Cornus florida L.,10.8
Oosting,Acer rubrum L.,2.1
Oosting,Cornus florida L.,4
Oosting,Carya ovata (Miller) K. Koch,27
Oosting,Cornus florida L.,3.3
Oosting,Carya glabra (Miller) Sweet,30.8
Oosting,Fagus grandifolia Ehrhart,7.7
Oosting,Carya ovata (Miller) K. Koch,60.4
Oosting,Cornus florida L.,3
Oosting,Carya glabra (Miller) Sweet,24.3
Oosting,Cornus florida L.,3
Oosting,Cornus florida L.,6.7
Oosting,Liriodendron tulipifera L.,2.7
Oosting,Cornus florida L.,11.6
Oosting,Cornus florida L.,2.2
Oosting,Cornus florida L.,2.8
Oosting,Cornus florida L.,11.4
Oosting,Liriodendron tulipifera L.,4.4
Oosting,Cornus florida L.,3.5
Oosting,Cornus florida L.,2.6
Oosting,Carya tomentosa (Poiret) Nuttall,21.3
Oosting,Cornus florida L.,3.6
Oosting,Cornus florida L.,2.1
Oosting,Juniperus virginiana L.,14.4
Oosting,Cornus florida L.,2.8
Oosting,Cornus florida L.,11.7
Oosting,Morus rubra L.,3.1
Oosting,Cornus florida L.,3.1
Oosting,Carya tomentosa (Poiret) Nuttall,60
Oosting,Cornus florida L.,4.6
Oosting,Cornus florida L.,5.6
Oosting,Cornus florida L.,2.8
Oosting,Cornus florida L.,2.8
Oosting,Cornus florida L.,2.9
Oosting,Cornus florida L.,11.1
Oosting,Prunus serotina Ehrhart,2.2
Oosting,Carya glabra (Miller) Sweet,19.8
Oosting,Fagus grandifolia Ehrhart,29.9
Oosting,Cornus florida L.,3.1
Oosting,Nyssa sylvatica Marshall,4.5
Oosting,Nyssa sylvatica Marshall,6.8
Oosting,Juniperus virginiana L.,3.4
Oosting,Liriodendron tulipifera L.,53.6
Oosting,Cornus florida L.,3.8
Oosting,Cornus florida L.,2.4
Oosting,Quercus rubra L.,53.3
Oosting,Liquidambar styraciflua L.,3
Oosting,Cercis canadensis L.,5.3
Oosting,Liriodendron tulipifera L.,46.1
Oosting,Juniperus virginiana L.,9.8
Oosting,Cornus florida L.,5.9
Oosting,Liquidambar styraciflua L.,3
Oosting,Cornus florida L.,3.5
Oosting,Cercis canadensis L.,2.6
Oosting,Acer rubrum L.,4.9
Oosting,Juniperus virginiana L.,2.2
Oosting,Cercis canadensis L.,2.4
Oosting,Oxydendron arboreum (L). DC,4.3
Oosting,Acer rubrum L.,2.8
Oosting,Cornus florida L.,5.7
Oosting,Cornus florida L.,2.9
Oosting,Cornus florida L.,5.1
Oosting,Cercis canadensis L.,2.3
Oosting,Cornus florida L.,6.5
Oosting,Juniperus virginiana L.,2.3
Oosting,Cornus florida L.,2.3
Oosting,Quercus velutina Lam.,53.4
Oosting,Cercis canadensis L.,7.5
Oosting,Cornus florida L.,14.6
Oosting,Nyssa sylvatica Marshall,5.9
Oosting,Cercis canadensis L.,4.3
Oosting,CACR,2.3
Oosting,Juniperus virginiana L.,7
Oosting,Cercis canadensis L.,3.8
Oosting,CACR,5.8
Oosting,Cornus florida L.,5.8
Oosting,Cercis canadensis L.,7.1
Oosting,Liriodendron tulipifera L.,49.5
Oosting,Carya ovata (Miller) K. Koch,8.9
Oosting,Cercis canadensis L.,4.3
Oosting,Quercus alba L.,8.4
Oosting,Cercis canadensis L.,3.2
Oosting,Liriodendron tulipifera L.,61
Oosting,Cercis canadensis L.,3.1
Oosting,CACR,10.9
Oosting,CACR,6.5
Oosting,Liriodendron tulipifera L.,50.3
Oosting,Juniperus virginiana L.,7.5
Oosting,Morus rubra L.,2.5
Oosting,CACR,3.6
Oosting,Morus rubra L.,2.9
Oosting,Morus rubra L.,2.4
Oosting,Nyssa sylvatica Marshall,4.6
Oosting,Liriodendron tulipifera L.,27.3
Oosting,CACR,2.1
Oosting,CACR,5.8
Oosting,Cornus florida L.,3.9
Oosting,CACR,2.3
Oosting,Cornus florida L.,11.5
Oosting,CACR,3.8
Oosting,Fagus grandifolia Ehrhart,2.4
Oosting,Liriodendron tulipifera L.,46.4
Oosting,Cercis canadensis L.,2.3
Oosting,Cercis canadensis L.,2.4
Oosting,Cercis canadensis L.,3.5
Oosting,Nyssa sylvatica Marshall,11.2
Oosting,Nyssa sylvatica Marshall,2.5
Oosting,Acer rubrum L.,3.1
Oosting,Liriodendron tulipifera L.,8.3
Oosting,Oxydendron arboreum (L). DC,3.7
Oosting,Oxydendron arboreum (L). DC,2.9
Oosting,Cornus florida L.,11.1
Oosting,Cornus florida L.,11.2
Oosting,Oxydendron arboreum (L). DC,2.5
Oosting,Quercus coccinea Muenchh.,79.8
Oosting,Oxydendron arboreum (L). DC,3.1
Oosting,Fagus grandifolia Ehrhart,31.5
Oosting,Oxydendron arboreum (L). DC,3
Oosting,Cornus florida L.,2.5
Oosting,Oxydendron arboreum (L). DC,6.8
Oosting,Oxydendron arboreum (L). DC,10.7
Oosting,Cornus florida L.,3.2
Oosting,Cornus florida L.,3.1
Oosting,Cornus florida L.,4.8
Oosting,Cornus florida L.,6.8
Oosting,Cornus florida L.,2.9
Oosting,Cornus florida L.,2.7
Oosting,Oxydendron arboreum (L). DC,8.2
Oosting,Cornus florida L.,3.1
Oosting,Cornus florida L.,3.1
Oosting,Juniperus virginiana L.,3
Oosting,Oxydendron arboreum (L). DC,3.7
Oosting,Liriodendron tulipifera L.,49.6
Oosting,Cornus florida L.,4.3
Oosting,Acer rubrum L.,4.8
Oosting,Cercis canadensis L.,3.2
Oosting,Juniperus virginiana L.,2.4
Oosting,Cercis canadensis L.,3
Oosting,Cercis canadensis L.,3.3
Oosting,Cercis canadensis L.,4.5
Oosting,CACR,3.9
Oosting,Cercis canadensis L.,2.5
Oosting,Oxydendron arboreum (L). DC,2.5
Oosting,Juniperus virginiana L.,2.2
Oosting,Juniperus virginiana L.,4.1
Oosting,Cornus florida L.,3.2
Oosting,Acer rubrum L.,6.3
Oosting,Acer rubrum L.,10.9
Oosting,Oxydendron arboreum (L). DC,4.2
Oosting,Cercis canadensis L.,2.5
Oosting,Juniperus virginiana L.,2.7
Oosting,Cornus florida L.,2.2
Oosting,Cornus florida L.,3.7
Oosting,Cornus florida L.,6.5
Oosting,Liriodendron tulipifera L.,39.8
Oosting,Liriodendron tulipifera L.,72.5
Oosting,Juniperus virginiana L.,3.2
Oosting,Acer rubrum L.,2.2
Oosting,Quercus rubra L.,61.1
Oosting,Juniperus virginiana L.,2.1
Oosting,Acer rubrum L.,2.3
Oosting,Cornus florida L.,2.3
Oosting,Cornus florida L.,2.1
Oosting,Cornus florida L.,2.2
Oosting,Cornus florida L.,2.2
Oosting,Cornus florida L.,2.6
Oosting,Cornus florida L.,6.5
Oosting,Cornus florida L.,3.2
Oosting,Juniperus virginiana L.,2.2
Oosting,Oxydendron arboreum (L). DC,2.1
Oosting,Oxydendron arboreum (L). DC,2.1
Oosting,Carya tomentosa (Poiret) Nuttall,29.2
Oosting,Cornus florida L.,4.2
Oosting,Cornus florida L.,2.3
Oosting,Cornus florida L.,2.3
Oosting,Acer rubrum L.,3.8
Oosting,Morus rubra L.,3.1
Oosting,Morus rubra L.,2.5
Oosting,Cornus florida L.,6.5
Oosting,Cornus florida L.,3.9
Oosting,Cornus florida L.,2.2
Oosting,Acer rubrum L.,2.5
Oosting,Nyssa sylvatica Marshall,12.5
Oosting,Nyssa sylvatica Marshall,8.8
Oosting,Cornus florida L.,2.4
Oosting,Liquidambar styraciflua L.,2.8
Oosting,Cornus florida L.,2.3
Oosting,Acer rubrum L.,2.6
Oosting,Cornus florida L.,3
Oosting,Cornus florida L.,3
Oosting,Cornus florida L.,5
Oosting,Cornus florida L.,5.8
Oosting,Liriodendron tulipifera L.,10.4
Oosting,Cornus florida L.,2.5
Oosting,Cornus florida L.,5.1
Oosting,Cornus florida L.,2.8
Oosting,Oxydendron arboreum (L). DC,22.7
Oosting,Cornus florida L.,3.7
Oosting,Cornus florida L.,2.5
Oosting,Cornus florida L.,2.4
Oosting,Cornus florida L.,3.8
Oosting,Quercus rubra L.,61
Oosting,Cornus florida L.,2.2
Oosting,Quercus rubra L.,76.6
Oosting,Liriodendron tulipifera L.,15.1
Oosting,Cornus florida L.,2.5
Oosting,Cornus florida L.,2.7
Oosting,Cornus florida L.,2.5
Oosting,Cornus florida L.,4
Oosting,Cornus florida L.,2.5
Oosting,Cercis canadensis L.,4
Oosting,Cornus florida L.,3.6
Oosting,Cornus florida L.,2.7
Oosting,Carya ovata (Miller) K. Koch,19
Oosting,Cornus florida L.,4.1
Oosting,Cornus florida L.,2.7
Oosting,Cornus florida L.,3.8
Oosting,Cornus florida L.,2.7
Oosting,Acer rubrum L.,3.1
Oosting,Liquidambar styraciflua L.,4.7
Oosting,Cornus florida L.,3.9
Oosting,Liriodendron tulipifera L.,10.6
Oosting,Cornus florida L.,2.9
Oosting,Cornus florida L.,2.1
Oosting,Cornus florida L.,2.9
Oosting,Cornus florida L.,2.1
Oosting,Liriodendron tulipifera L.,2.5
Oosting,Liriodendron tulipifera L.,4.1
Oosting,Acer rubrum L.,2.6
Oosting,Cornus florida L.,3
Oosting,Acer rubrum L.,2.5
Oosting,Quercus rubra L.,58.3
Oosting,Cornus florida L.,3.2
Oosting,Cornus florida L.,3.2
Oosting,Liriodendron tulipifera L.,12.8
Oosting,Juniperus virginiana L.,2.4
Oosting,Morus rubra L.,3.2
Oosting,Cornus florida L.,3.3
Oosting,Cornus florida L.,2.1
Oosting,Cornus florida L.,2.1
Oosting,Liriodendron tulipifera L.,2.8
Oosting,Liriodendron tulipifera L.,2.6
Oosting,Liriodendron tulipifera L.,20.4
Oosting,Cornus florida L.,2.9
Oosting,Cornus florida L.,4.2
Oosting,Cornus florida L.,2.4
Oosting,Cornus florida L.,7.5
Oosting,Carya tomentosa (Poiret) Nuttall,53.1
Oosting,Carya ovata (Miller) K. Koch,20.7
Oosting,Cornus florida L.,3.2
Oosting,Acer rubrum L.,2.9
Oosting,Cornus florida L.,3
Oosting,Cornus florida L.,2.4
Oosting,Cornus florida L.,5.5
Oosting,Cornus florida L.,2.5
Oosting,Morus rubra L.,2.2
Oosting,Cornus florida L.,2.3
Oosting,Cornus florida L.,2.9
Oosting,Cornus florida L.,4.8
Oosting,Cornus florida L.,2.2
Oosting,Quercus alba L.,58.7
Oosting,Cornus florida L.,2.1
Oosting,Cornus florida L.,2.8
Oosting,Cornus florida L.,2.5
Oosting,Cornus florida L.,2.6
Oosting,Acer rubrum L.,2.2
Oosting,Cornus florida L.,4.3
Oosting,Morus rubra L.,3.2
Oosting,Cornus florida L.,2.1
Oosting,Cornus florida L.,3.3
Oosting,Cornus florida L.,5.2
Oosting,Cornus florida L.,2.1
Oosting,Cornus florida L.,4.9
Oosting,Cercis canadensis L.,3.8
Oosting,Cercis canadensis L.,2.5
Oosting,Cornus florida L.,2.9
Oosting,Cornus florida L.,2.7
Oosting,Oxydendron arboreum (L). DC,11.4
Oosting,Cornus florida L.,2.3
Oosting,Quercus rubra L.,48
Oosting,Juniperus virginiana L.,5.1
Oosting,Morus rubra L.,2.3
Oosting,Cornus florida L.,3
Oosting,Juniperus virginiana L.,4.3
Oosting,Acer rubrum L.,5.1
Oosting,Cornus florida L.,3.1
Oosting,Cornus florida L.,3.5
Oosting,Cornus florida L.,3
Oosting,Cornus florida L.,2.1
Oosting,Juniperus virginiana L.,3.5
Oosting,Juniperus virginiana L.,2.6
Oosting,Cornus florida L.,3.2
Oosting,Juniperus virginiana L.,2.6
Oosting,Acer rubrum L.,2.8
Oosting,Carya tomentosa (Poiret) Nuttall,20.6
Oosting,Acer rubrum L.,4.6
Oosting,Liriodendron tulipifera L.,4.7
Oosting,Liquidambar styraciflua L.,2.6
Oosting,Liriodendron tulipifera L.,7.4
Oosting,Liquidambar styraciflua L.,4.3
Oosting,Liriodendron tulipifera L.,66.6
Oosting,Cornus florida L.,2.4
Oosting,Juniperus virginiana L.,4.8
Oosting,Quercus alba L.,34
Oosting,Cercis canadensis L.,4.3
Oosting,Quercus alba L.,33.5
Oosting,Acer rubrum L.,2.5
Oosting,Cornus florida L.,5.2
Oosting,Cornus florida L.,2.3
Oosting,Quercus rubra L.,67.5
Oosting,Cornus florida L.,4.4
Oosting,Cornus florida L.,2.4
Oosting,Cornus florida L.,2.2
Oosting,Morus rubra L.,3.5
Oosting,Quercus rubra L.,28.8
Oosting,Cercis canadensis L.,3.1
Oosting,Cornus florida L.,5.4
Oosting,Morus rubra L.,3.9
Oosting,Liquidambar styraciflua L.,10.5
Oosting,Cercis canadensis L.,2.9
Oosting,Cornus florida L.,2.6
Oosting,Cornus florida L.,2.7
Oosting,Cornus florida L.,2.4
Oosting,Liquidambar styraciflua L.,6.3
Oosting,Cornus florida L.,3.8
Oosting,Cornus florida L.,4
Oosting,Cornus florida L.,3.1
Oosting,Liriodendron tulipifera L.,5.8
Oosting,Cornus florida L.,6.1
Oosting,Cornus florida L.,4.9
Oosting,Liriodendron tulipifera L.,9.5
Oosting,Acer rubrum L.,3.1
Oosting,Cornus florida L.,5.2
Oosting,Juniperus virginiana L.,4.3
Oosting,Cornus florida L.,3.5
Oosting,Cornus florida L.,2.1
Oosting,Liriodendron tulipifera L.,7.4
Oosting,Liriodendron tulipifera L.,5.3
Oosting,Juniperus virginiana L.,3.3
Oosting,Liriodendron tulipifera L.,5.4
Oosting,Liquidambar styraciflua L.,12
Oosting,Juniperus virginiana L.,2.7
Oosting,Fagus grandifolia Ehrhart,34.4
Oosting,Liquidambar styraciflua L.,47.4
Oosting,Liriodendron tulipifera L.,3.3
Oosting,Liriodendron tulipifera L.,18.5
Oosting,Liquidambar styraciflua L.,23.1
Oosting,Liquidambar styraciflua L.,31.1
Oosting,Juniperus virginiana L.,2.4
Oosting,Juniperus virginiana L.,4.2
Oosting,Cornus florida L.,3.9
Oosting,Quercus velutina Lam.,38.4
Oosting,Cornus florida L.,3.9
Oosting,Quercus alba L.,23.9
Oosting,Quercus rubra L.,39.3
Oosting,Juniperus virginiana L.,3
Oosting,FRAX,13.9
Oosting,Cornus florida L.,2.9
Oosting,Cornus florida L.,2.6
Oosting,Cornus florida L.,4.2
Oosting,Cornus florida L.,2.5
Oosting,CACR,4.7
Oosting,Cornus florida L.,2.8
Oosting,Cornus florida L.,5.6
Oosting,Liriodendron tulipifera L.,37
Oosting,Cornus florida L.,3.1
Oosting,Cornus florida L.,3.2
Oosting,Cornus florida L.,3
Oosting,Cornus florida L.,4.7
Oosting,Cornus florida L.,5.8
Oosting,Cornus florida L.,2.3
Oosting,Liquidambar styraciflua L.,10
Oosting,Cornus florida L.,2.1
Oosting,Cornus florida L.,9.5
Oosting,Acer rubrum L.,3.2
Oosting,Cornus florida L.,5.9
Oosting,Acer rubrum L.,10.6
Oosting,Nyssa sylvatica Marshall,19.7
Oosting,Juniperus virginiana L.,3.1
Oosting,Juniperus virginiana L.,2.3
Oosting,Carya tomentosa (Poiret) Nuttall,2.1
Oosting,Prunus serotina Ehrhart,2.3
Oosting,Acer rubrum L.,5.5
Oosting,Cornus florida L.,3
Oosting,Cornus florida L.,2.5
Oosting,Acer rubrum L.,3
Oosting,Acer rubrum L.,2.3
Oosting,Liquidambar styraciflua L.,19.4
Oosting,Juniperus virginiana L.,2.9
Oosting,Quercus alba L.,45.1
Oosting,Juniperus virginiana L.,5
Oosting,Cercis canadensis L.,2.3
Oosting,Cornus florida L.,8.8
Oosting,Juniperus virginiana L.,2.4
Oosting,Acer rubrum L.,3.4
Oosting,Acer rubrum L.,7.3
Oosting,Cornus florida L.,4.6
Oosting,Carya tomentosa (Poiret) Nuttall,39.9
Oosting,Acer rubrum L.,2.8
Oosting,Acer rubrum L.,2.5
Oosting,Cornus florida L.,3.5
Oosting,Acer rubrum L.,5.4
Oosting,Cornus florida L.,7.4
Oosting,Carya glabra (Miller) Sweet,20.7
Oosting,Liriodendron tulipifera L.,11.9
Oosting,Acer rubrum L.,5.2
Oosting,Liquidambar styraciflua L.,3.4
Oosting,Liquidambar styraciflua L.,5.4
Oosting,Cornus florida L.,4.6
Oosting,Quercus rubra L.,3.5
Oosting,Cornus florida L.,2.3
Oosting,Cornus florida L.,4.1
Oosting,Liquidambar styraciflua L.,3.2
Oosting,Liquidambar styraciflua L.,5.8
Oosting,Liquidambar styraciflua L.,3.6
Oosting,Liquidambar styraciflua L.,8.6
Oosting,Liquidambar styraciflua L.,4.1
Oosting,Liquidambar styraciflua L.,2.1
Oosting,Cornus florida L.,4.5
Oosting,Cornus florida L.,5.8
Oosting,Juniperus virginiana L.,6.2
Oosting,Quercus rubra L.,2.2
Oosting,Cornus florida L.,2.9
Oosting,Acer rubrum L.,2.1
Oosting,Juniperus virginiana L.,3.3
Oosting,Ulmus rubra Muhl.,6.3
Oosting,Quercus rubra L.,4.3
Oosting,Cornus florida L.,3.4
Oosting,Cornus florida L.,4
Oosting,Cornus florida L.,3.3
Oosting,Cornus florida L.,3.2
Oosting,Cornus florida L.,4
Oosting,FRAX,39.1
Oosting,Liriodendron tulipifera L.,4
Oosting,Cornus florida L.,2.3
Oosting,Acer rubrum L.,2.5
Oosting,Acer rubrum L.,2.2
Oosting,Acer rubrum L.,6
Oosting,Liquidambar styraciflua L.,38.1
Oosting,Quercus rubra L.,68.3
Oosting,Acer rubrum L.,3.5
Oosting,Fagus grandifolia Ehrhart,8.7
Oosting,Cornus florida L.,2.8
Oosting,Acer rubrum L.,4.5
Oosting,Cornus florida L.,12.1
Oosting,Juniperus virginiana L.,4
Oosting,Acer rubrum L.,5.4
Oosting,Cornus florida L.,10.3
Oosting,Cornus florida L.,2.6
Oosting,Cercis canadensis L.,3.1
Oosting,Acer rubrum L.,2.1
Oosting,Acer rubrum L.,3.1
Oosting,Liquidambar styraciflua L.,10.9
Oosting,Cornus florida L.,3.2
Oosting,Cornus florida L.,2.3
Oosting,Acer rubrum L.,3.8
Oosting,Cornus florida L.,7.7
Oosting,Liriodendron tulipifera L.,18.8
Oosting,Cornus florida L.,4.2
Oosting,CACR,2.5
Oosting,Liriodendron tulipifera L.,14.3
Oosting,CACR,3.2
Oosting,Cornus florida L.,2.5
Oosting,Acer rubrum L.,2.1
Oosting,Liquidambar styraciflua L.,12
Oosting,Liquidambar styraciflua L.,30.7
Oosting,Cornus florida L.,3.4
Oosting,Acer rubrum L.,2.2
Oosting,Cornus florida L.,17.2
Oosting,Cornus florida L.,2.9
Oosting,Acer rubrum L.,2.1
Oosting,Cornus florida L.,2.3
Oosting,Cornus florida L.,2.1
Oosting,Liriodendron tulipifera L.,6.2
Oosting,Juniperus virginiana L.,2.1
Oosting,Cornus florida L.,8.6
Oosting,Acer rubrum L.,3.8
Oosting,Morus rubra L.,2.4
Oosting,Juniperus virginiana L.,2.1
Oosting,Liquidambar styraciflua L.,5.3
Oosting,Juniperus virginiana L.,2.4
Oosting,Acer rubrum L.,2.7
Oosting,Acer rubrum L.,3
Oosting,Liriodendron tulipifera L.,26.2
Oosting,Liquidambar styraciflua L.,19.5
Oosting,Juniperus virginiana L.,4.6
Oosting,Cornus florida L.,2.8
Oosting,Cornus florida L.,6.6
Oosting,Acer rubrum L.,3.4
Oosting,Cornus florida L.,4.1
Oosting,Cornus florida L.,9.9
Oosting,Cornus florida L.,3.5
Oosting,Acer rubrum L.,2.3
Oosting,Cornus florida L.,5.8
Oosting,CACR,3.1
Oosting,Cercis canadensis L.,2.5
Oosting,Cercis canadensis L.,7.7
Oosting,Prunus serotina Ehrhart,2.4
Oosting,CACR,2.4
Oosting,Cercis canadensis L.,2.8
Oosting,Carya tomentosa (Poiret) Nuttall,16.5
Oosting,Carya tomentosa (Poiret) Nuttall,29
Oosting,Cercis canadensis L.,2.6
Oosting,Liquidambar styraciflua L.,2.1
Oosting,Liquidambar styraciflua L.,2.9
Oosting,Liriodendron tulipifera L.,19.9
Oosting,Cornus florida L.,2.4
Oosting,CACR,3.1
Oosting,CACR,2.7
Oosting,Cornus florida L.,2.1
Oosting,Cercis canadensis L.,2.1
Oosting,Nyssa sylvatica Marshall,2.5
Oosting,Cercis canadensis L.,3.6
Oosting,Acer rubrum L.,5.2
Oosting,Cornus florida L.,2.8
Oosting,Cornus florida L.,3.2
Oosting,Liriodendron tulipifera L.,57
Oosting,CACR,2.1
Oosting,Carya tomentosa (Poiret) Nuttall,15.5
Oosting,Cornus florida L.,9.5
Oosting,Liquidambar styraciflua L.,6.6
Oosting,Quercus rubra L.,50.8
Oosting,Liriodendron tulipifera L.,31
Oosting,Liriodendron tulipifera L.,84.6
Oosting,Cercis canadensis L.,2.1
Oosting,Ulmus rubra Muhl.,10.5
Oosting,Cornus florida L.,2.8
Oosting,Cornus florida L.,4.8
Oosting,Cornus florida L.,3.2
Oosting,Cornus florida L.,2.5
Oosting,Liriodendron tulipifera L.,2.9
Oosting,Cornus florida L.,2.3
Oosting,Liquidambar styraciflua L.,5
Oosting,Morus rubra L.,2.6
Oosting,Liriodendron tulipifera L.,22.2
Oosting,FRAX,3.9
Oosting,FRAX,2.5
Oosting,Cercis canadensis L.,6.1
Oosting,Carya glabra (Miller) Sweet,22.7
Oosting,Morus rubra L.,3.2
Oosting,Morus rubra L.,2.4
Oosting,FRAX,4.2
Oosting,Liquidambar styraciflua L.,8.3
Oosting,Cercis canadensis L.,3.7
Oosting,Cercis canadensis L.,5.2
Oosting,Cercis canadensis L.,2.4
Oosting,Morus rubra L.,2.3
Oosting,Liriodendron tulipifera L.,45.1
Oosting,Cornus florida L.,3.5
Oosting,Liquidambar styraciflua L.,2.1
Oosting,Cercis canadensis L.,2.4
Oosting,Cercis canadensis L.,3.1
Oosting,Cercis canadensis L.,2.6
Oosting,Cercis canadensis L.,2.5
Oosting,Cercis canadensis L.,2.3
Oosting,Cornus florida L.,2.1
Oosting,Liquidambar styraciflua L.,10.8
Oosting,Cercis canadensis L.,5
Oosting,FRAX,2.1
Oosting,Cercis canadensis L.,3.6
Oosting,Cercis canadensis L.,2.7
Oosting,Cercis canadensis L.,3.7
Oosting,Liquidambar styraciflua L.,2.3
Oosting,Cercis canadensis L.,2.5
Oosting,Cercis canadensis L.,3.5
Oosting,Quercus rubra L.,55.1
Oosting,Cornus florida L.,3
Oosting,Cornus florida L.,4.1
Oosting,Prunus serotina Ehrhart,3.5
Oosting,Cornus florida L.,2.7
Oosting,Cornus florida L.,2.5
Oosting,Cornus florida L.,2.5
Oosting,Cornus florida L.,3
Oosting,Cornus florida L.,3
Oosting,Carya glabra (Miller) Sweet,14.7
Oosting,Cornus florida L.,3.7
Oosting,Cornus florida L.,2.6
Oosting,Cornus florida L.,2.3
Oosting,Cornus florida L.,5
Oosting,Acer rubrum L.,5.4
Oosting,Acer rubrum L.,7.2
Oosting,Cornus florida L.,4.1
Oosting,Liquidambar styraciflua L.,3.7
Oosting,Liquidambar styraciflua L.,2.4
