plot,sp,dbh
BSP83,Olea dioica,11.4591559
BSP83,Olea dioica,12.09577567
BSP83,Olea dioica,12.09577567
BSP83,Olea dioica,12.73239545
BSP83,Olea dioica,12.73239545
BSP83,Olea dioica,13.36901522
BSP83,Olea dioica,13.36901522
BSP83,Olea dioica,13.68732511
BSP83,Olea dioica,14.00563499
BSP83,Olea dioica,14.64225476
BSP83,Olea dioica,14.64225476
BSP83,Olea dioica,14.64225476
BSP83,Olea dioica,14.64225476
BSP83,Olea dioica,14.96056465
BSP83,Olea dioica,15.27887454
BSP83,Olea dioica,15.27887454
BSP83,Olea dioica,15.91549431
BSP83,Olea dioica,16.2338042
BSP83,Olea dioica,16.55211408
BSP83,Olea dioica,16.87042397
BSP83,Olea dioica,17.50704374
BSP83,Olea dioica,17.50704374
BSP83,Olea dioica,18.4619734
BSP83,Olea dioica,18.4619734
BSP83,Olea dioica,18.4619734
BSP83,Olea dioica,18.4619734
BSP83,Olea dioica,18.78028328
BSP83,Olea dioica,19.41690306
BSP83,Olea dioica,19.41690306
BSP83,Olea dioica,19.73521294
BSP83,Olea dioica,20.05352283
BSP83,Olea dioica,20.05352283
BSP83,Olea dioica,20.05352283
BSP83,Olea dioica,20.37183272
BSP83,Olea dioica,20.37183272
BSP83,Olea dioica,21.64507226
BSP83,Olea dioica,21.96338215
BSP83,Olea dioica,22.28169203
BSP83,Olea dioica,22.91831181
BSP83,Olea dioica,23.87324146
BSP83,Olea dioica,24.19155135
BSP83,Olea dioica,24.50986124
BSP83,Olea dioica,24.82817112
BSP83,Olea dioica,24.82817112
BSP83,Olea dioica,27.37465021
BSP83,Olea dioica,27.37465021
BSP83,Olea dioica,27.37465021
BSP83,Olea dioica,27.6929601
BSP83,Olea dioica,28.32957987
BSP83,Olea dioica,28.32957987
BSP83,Olea dioica,28.64788976
BSP83,Olea dioica,28.64788976
BSP83,Olea dioica,28.96619964
BSP83,Olea dioica,29.9211293
BSP83,Olea dioica,29.9211293
BSP83,Olea dioica,30.87605896
BSP83,Olea dioica,31.83098862
BSP83,Olea dioica,32.46760839
BSP83,Olea dioica,32.46760839
BSP83,Olea dioica,33.42253805
BSP83,Olea dioica,33.42253805
BSP83,Olea dioica,34.37746771
BSP83,Olea dioica,37.56056657
BSP83,Olea dioica,37.56056657
BSP83,Olea dioica,37.56056657
BSP83,Olea dioica,39.152116
BSP83,Olea dioica,39.47042589
BSP83,Olea dioica,39.78873577
BSP83,Olea dioica,47.33836307
BSP83,Olea dioica,40.10704566
BSP83,Olea dioica,41.3802852
BSP83,Olea dioica,41.69859509
BSP83,Olea dioica,41.69859509
BSP83,Olea dioica,42.01690498
BSP83,Olea dioica,42.33521486
BSP83,Olea dioica,42.97183463
BSP83,Olea dioica,47.74648293
BSP83,Olea dioica,49.01972247
BSP83,Olea dioica,50.29296202
BSP83,Olea dioica,50.92958179
BSP83,Olea dioica,50.92958179
BSP83,Rapanea wightiana,11.14084602
BSP83,Rapanea wightiana,14.32394488
BSP83,Rapanea wightiana,19.09859317
BSP83,Rapanea wightiana,26.41972055
BSP83,Rapanea wightiana,30.87605896
BSP83,Schleichera oleosa,7.639437268
BSP83,Scolopia crenata,4.456338407
BSP83,Scolopia crenata,5.411268065
BSP83,Scolopia crenata,7.957747155
BSP83,Scolopia crenata,8.276057041
BSP83,Scolopia crenata,10.18591636
BSP83,Scolopia crenata,14.64225476
BSP83,Scolopia crenata,14.64225476
BSP83,Symplocos racemosa,4.13802852
BSP83,Symplocos racemosa,5.411268065
BSP83,Symplocos racemosa,5.411268065
BSP83,Symplocos racemosa,5.729577951
BSP83,Symplocos racemosa,5.729577951
BSP83,Symplocos racemosa,5.729577951
BSP83,Symplocos racemosa,5.729577951
BSP83,Symplocos racemosa,5.729577951
BSP83,Symplocos racemosa,8.912676813
BSP83,Symplocos racemosa,9.549296586
BSP83,Symplocos racemosa,10.50422624
BSP83,Symplocos racemosa,11.4591559
BSP83,Symplocos racemosa,12.41408556
BSP83,Symplocos racemosa,13.68732511
BSP83,Symplocos racemosa,15.27887454
BSP83,Symplocos racemosa,16.87042397
BSP83,Symplocos racemosa,18.14366351
BSP83,Symplocos racemosa,18.4619734
BSP83,Symplocos racemosa,18.78028328
BSP83,Symplocos racemosa,20.37183272
BSP83,Symplocos racemosa,22.91831181
BSP83,Symplocos racemosa,26.41972055
BSP83,Symplocos racemosa,26.41972055
BSP83,Symplocos racemosa,29.60281942
BSP83,Symplocos racemosa,34.05915782
BSP83,Symplocos racemosa,39.152116
BSP83,Syzygium cumini,4.456338407
BSP83,Syzygium cumini,8.276057041
BSP83,Syzygium cumini,12.09577567
BSP83,Syzygium cumini,15.27887454
BSP83,Syzygium cumini,33.10422816
BSP83,Syzygium gardneri,3.819718634
BSP83,Syzygium gardneri,3.819718634
BSP83,Syzygium gardneri,4.456338407
BSP83,Syzygium gardneri,4.456338407
BSP83,Syzygium gardneri,4.456338407
BSP83,Syzygium gardneri,5.092958179
BSP83,Syzygium gardneri,5.092958179
BSP83,Syzygium gardneri,5.729577951
BSP83,Syzygium gardneri,5.729577951
BSP83,Syzygium gardneri,5.729577951
BSP83,Syzygium gardneri,6.047887837
BSP83,Syzygium gardneri,6.047887837
BSP83,Syzygium gardneri,6.366197724
BSP83,Syzygium gardneri,6.366197724
BSP83,Syzygium gardneri,7.321127382
BSP83,Syzygium gardneri,8.594366927
BSP83,Syzygium gardneri,9.549296586
BSP83,Syzygium gardneri,9.549296586
BSP83,Syzygium gardneri,10.82253613
BSP83,Syzygium gardneri,12.09577567
BSP83,Syzygium gardneri,14.64225476
BSP83,Syzygium gardneri,14.64225476
BSP83,Syzygium gardneri,14.96056465
BSP83,Syzygium gardneri,24.54291011
BSP83,Syzygium gardneri,21.32676237
BSP83,Syzygium gardneri,21.64507226
BSP83,Syzygium gardneri,24.19155135
BSP83,Syzygium gardneri,27.37465021
BSP83,Syzygium gardneri,28.32957987
BSP83,Syzygium gardneri,31.19436885
BSP83,Syzygium gardneri,31.51267873
BSP83,Syzygium gardneri,37.56056657
BSP83,Syzygium gardneri,39.78873577
BSP83,Syzygium gardneri,41.3802852
BSP83,Syzygium gardneri,42.97183463
BSP83,Syzygium gardneri,47.42817304
BSP83,Syzygium gardneri,48.3831027
BSP83,Syzygium gardneri,52.83944111
BSP83,Syzygium gardneri,52.83944111
BSP83,Syzygium gardneri,54.11268065
BSP83,Syzygium gardneri,54.74930042
BSP83,Syzygium gardneri,74.80282325
BSP83,Syzygium hemisphericum,5.092958179
BSP83,Syzygium hemisphericum,9.230986699
BSP83,Syzygium hemisphericum,25.14648101
BSP83,Syzygium hemisphericum,27.6929601
BSP83,Syzygium hemisphericum,49.01972247
BSP83,Syzygium hemisphericum,73.21127382
BSP83,Syzygium laetum,6.68450761
BSP83,Syzygium laetum,7.639437268
BSP83,Tabernaemontana heyneana,6.047887837
BSP83,Tabernaemontana heyneana,6.366197724
BSP83,Tabernaemontana heyneana,7.002817496
BSP83,Tabernaemontana heyneana,8.276057041
BSP83,Tabernaemontana heyneana,13.68732511
BSP83,Vepris bilocularis,7.639437268
BSP83,Vepris bilocularis,24.82817112
BSP83,Walsura trifolia,6.68450761
BSP83,Walsura trifolia,7.002817496
BSP83,Walsura trifolia,13.68732511
BSP84,Acacia pennata,53.47606088
BSP84,Actinodaphne angustifolia,4.774648293
BSP84,Actinodaphne angustifolia,5.092958179
BSP84,Actinodaphne angustifolia,6.68450761
BSP84,Actinodaphne angustifolia,7.639437268
BSP84,Actinodaphne angustifolia,12.41408556
BSP84,Actinodaphne angustifolia,15.59718442
BSP84,Actinodaphne angustifolia,15.91549431
BSP84,Actinodaphne angustifolia,19.41690306
BSP84,Actinodaphne angustifolia,21.32676237
BSP84,Actinodaphne malabarica,4.774648293
BSP84,Actinodaphne malabarica,10.18591636
BSP84,Actinodaphne malabarica,11.14084602
BSP84,Actinodaphne malabarica,11.4591559
BSP84,Actinodaphne malabarica,11.77746579
BSP84,Actinodaphne malabarica,14.32394488
BSP84,Actinodaphne malabarica,15.59718442
BSP84,Actinodaphne malabarica,16.87042397
BSP84,Actinodaphne malabarica,23.23662169
BSP84,Actinodaphne malabarica,43.60845441
BSP84,Aglaia barberi,4.13802852
BSP84,Aglaia barberi,4.774648293
BSP84,Aglaia barberi,4.774648293
BSP84,Aglaia barberi,4.774648293
BSP84,Aglaia barberi,4.774648293
BSP84,Aglaia barberi,4.774648293
BSP84,Aglaia barberi,5.729577951
BSP84,Aglaia barberi,5.729577951
BSP84,Aglaia barberi,6.047887837
BSP84,Aglaia barberi,7.321127382
BSP84,Aglaia barberi,7.639437268
BSP84,Aglaia barberi,7.639437268
BSP84,Aglaia barberi,7.957747155
BSP84,Aglaia barberi,9.549296586
BSP84,Aglaia barberi,12.09577567
BSP84,Aglaia barberi,13.36901522
BSP84,Aglaia barberi,22.28169203
BSP84,Antidesma menasu,3.819718634
BSP84,Antidesma menasu,7.957747155
BSP84,Antidesma menasu,15.27887454
BSP84,Antidesma menasu,16.55211408
BSP84,Aporosa lindleyana,10.18591636
BSP84,Ardisia solanacea,4.774648293
BSP84,Artocarpus gomezianus,9.230986699
BSP84,Artocarpus gomezianus,37.56056657
BSP84,Artocarpus hirsutus,6.366197724
BSP84,Artocarpus hirsutus,8.912676813
BSP84,Artocarpus hirsutus,10.50422624
BSP84,Artocarpus hirsutus,10.50422624
BSP84,Artocarpus hirsutus,10.82253613
BSP84,Artocarpus hirsutus,11.77746579
BSP84,Artocarpus hirsutus,11.77746579
BSP84,Artocarpus hirsutus,13.36901522
BSP84,Artocarpus hirsutus,13.68732511
BSP84,Artocarpus hirsutus,15.91549431
BSP84,Artocarpus hirsutus,36.60563691
BSP84,Atalantia wightii,5.411268065
BSP84,Atalantia wightii,5.411268065
BSP84,Atalantia wightii,6.047887837
BSP84,Beilschmiedia dalzellii,5.092958179
BSP84,Beilschmiedia dalzellii,5.092958179
BSP84,Beilschmiedia dalzellii,5.411268065
BSP84,Beilschmiedia dalzellii,5.729577951
BSP84,Beilschmiedia dalzellii,6.047887837
BSP84,Beilschmiedia dalzellii,6.047887837
BSP84,Beilschmiedia dalzellii,6.366197724
BSP84,Beilschmiedia dalzellii,6.366197724
BSP84,Beilschmiedia dalzellii,6.68450761
BSP84,Beilschmiedia dalzellii,6.68450761
BSP84,Beilschmiedia dalzellii,6.68450761
BSP84,Beilschmiedia dalzellii,7.639437268
BSP84,Beilschmiedia dalzellii,7.639437268
BSP84,Beilschmiedia dalzellii,7.957747155
BSP84,Beilschmiedia dalzellii,9.230986699
BSP84,Beilschmiedia dalzellii,10.18591636
BSP84,Beilschmiedia dalzellii,11.14084602
BSP84,Beilschmiedia dalzellii,11.14084602
BSP84,Beilschmiedia dalzellii,11.77746579
BSP84,Beilschmiedia dalzellii,12.09577567
BSP84,Beilschmiedia dalzellii,15.27887454
BSP84,Beilschmiedia dalzellii,15.91549431
BSP84,Beilschmiedia dalzellii,17.18873385
BSP84,Beilschmiedia dalzellii,17.82535363
BSP84,Beilschmiedia dalzellii,18.78028328
BSP84,Beilschmiedia dalzellii,21.64507226
BSP84,Beilschmiedia dalzellii,21.96338215
BSP84,Beilschmiedia dalzellii,22.91831181
BSP84,Beilschmiedia dalzellii,24.50986124
BSP84,Beilschmiedia dalzellii,33.74084794
BSP84,Beilschmiedia dalzellii,34.05915782
BSP84,Beilschmiedia dalzellii,40.74366543
BSP84,Beilschmiedia dalzellii,46.79155327
BSP84,Beilschmiedia dalzellii,56.97746963
BSP84,Beilschmiedia dalzellii,57.6140894
BSP84,Callicarpa tomentosa,6.767361008
BSP84,Callicarpa tomentosa,5.411268065
BSP84,Callicarpa tomentosa,6.047887837
BSP84,Callicarpa tomentosa,8.276057041
BSP84,Callicarpa tomentosa,8.276057041
BSP84,Callicarpa tomentosa,8.594366927
BSP84,Callicarpa tomentosa,8.912676813
BSP84,Callicarpa tomentosa,8.912676813
BSP84,Callicarpa tomentosa,9.230986699
BSP84,Callicarpa tomentosa,9.867606472
BSP84,Callicarpa tomentosa,11.14084602
BSP84,Callicarpa tomentosa,11.4591559
BSP84,Calophyllum polyanthum,4.456338407
BSP84,Calophyllum polyanthum,5.411268065
BSP84,Calophyllum polyanthum,21.00845249
BSP84,Calophyllum polyanthum,36.9239468
BSP84,Calycopteris floribunda,5.092958179
BSP84,Calycopteris floribunda,6.68450761
BSP84,Calycopteris floribunda,7.957747155
BSP84,Calycopteris floribunda,8.276057041
BSP84,Calycopteris floribunda,8.276057041
BSP84,Calycopteris floribunda,13.36901522
BSP84,Canthium dicoccum,7.957747155
BSP84,Canthium dicoccum,17.18873385
BSP84,Canthium dicoccum,17.50704374
BSP84,Canthium dicoccum,21.64507226
BSP84,Canthium dicoccum,32.78591828
BSP84,Caryota urens,27.37465021
BSP84,Chionanthus malabaricus,6.366197724
BSP84,Chionanthus malabaricus,6.68450761
BSP84,Chionanthus malabaricus,14.64225476
BSP84,Cinnamomum malabathrum,4.774648293
BSP84,Cinnamomum malabathrum,5.092958179
BSP84,Cinnamomum malabathrum,6.047887837
BSP84,Cinnamomum malabathrum,6.366197724
BSP84,Cinnamomum malabathrum,6.366197724
BSP84,Cinnamomum malabathrum,6.366197724
BSP84,Cinnamomum malabathrum,6.68450761
BSP84,Cinnamomum malabathrum,7.321127382
BSP84,Cinnamomum malabathrum,8.594366927
BSP84,Cinnamomum malabathrum,12.09577567
BSP84,Cinnamomum malabathrum,13.36901522
BSP84,Cinnamomum malabathrum,14.32394488
BSP84,Cinnamomum malabathrum,14.64225476
BSP84,Cinnamomum malabathrum,15.59718442
BSP84,Cinnamomum malabathrum,16.2338042
BSP84,Cinnamomum malabathrum,16.87042397
BSP84,Cinnamomum malabathrum,17.18873385
BSP84,Cinnamomum malabathrum,17.18873385
BSP84,Cinnamomum malabathrum,17.50704374
BSP84,Cinnamomum malabathrum,18.14366351
BSP84,Cinnamomum malabathrum,18.4619734
BSP84,Cinnamomum malabathrum,19.41690306
BSP84,Cinnamomum malabathrum,19.73521294
BSP84,Cinnamomum malabathrum,20.37183272
BSP84,Cinnamomum malabathrum,20.6901426
BSP84,Cinnamomum malabathrum,20.6901426
BSP84,Cinnamomum malabathrum,21.32676237
BSP84,Cinnamomum malabathrum,21.64507226
BSP84,Cinnamomum malabathrum,21.96338215
BSP84,Cinnamomum malabathrum,25.78310078
BSP84,Cinnamomum malabathrum,30.87605896
BSP84,Cinnamomum malabathrum,33.42253805
BSP84,Cinnamomum malabathrum,33.42253805
BSP84,Cinnamomum malabathrum,35.96901714
BSP84,Cinnamomum malabathrum,35.96901714
BSP84,Cinnamomum malabathrum,35.96901714
BSP84,Cinnamomum malabathrum,38.83380611
BSP84,Cinnamomum malabathrum,41.69859509
BSP84,Cinnamomum malabathrum,47.10986316
BSP84,Cinnamomum verum,35.33239737
BSP84,Corypha umbraculifera,7.957747155
BSP84,Cryptocarya wightiana,5.092958179
BSP84,Cryptocarya wightiana,6.366197724
BSP84,Cryptocarya wightiana,8.276057041
BSP84,Cryptocarya wightiana,9.230986699
BSP84,Cryptocarya wightiana,11.14084602
BSP84,Cryptocarya wightiana,13.05070533
BSP84,Cryptocarya wightiana,13.68732511
BSP84,Cryptocarya wightiana,13.68732511
BSP84,Cryptocarya wightiana,17.73417475
BSP84,Cryptocarya wightiana,16.87042397
BSP84,Cryptocarya wightiana,20.05352283
BSP84,Cryptocarya wightiana,23.55493158
BSP84,Cryptocarya wightiana,23.55493158
BSP84,Cryptocarya wightiana,25.78310078
BSP84,Cryptocarya wightiana,28.01126998
BSP84,Dichapetalum gelonioides,6.047887837
BSP84,Dichapetalum gelonioides,7.002817496
BSP84,Dimocarpus longan,6.68450761
BSP84,Dimocarpus longan,6.68450761
BSP84,Dimocarpus longan,11.4591559
BSP84,Dimocarpus longan,13.36901522
BSP84,Dimocarpus longan,13.68732511
BSP84,Dimocarpus longan,20.6901426
BSP84,Dimocarpus longan,25.78310078
BSP84,Dimocarpus longan,57.6140894
BSP84,Diospyros assimilis,11.77746579
BSP84,Diospyros assimilis,12.41408556
BSP84,Diospyros buxifolia,5.092958179
BSP84,Diospyros buxifolia,5.411268065
BSP84,Diospyros buxifolia,7.002817496
BSP84,Diospyros buxifolia,7.321127382
BSP84,Diospyros buxifolia,7.957747155
BSP84,Diospyros buxifolia,8.276057041
BSP84,Diospyros buxifolia,10.82253613
BSP84,Diospyros buxifolia,10.82253613
BSP84,Diospyros buxifolia,11.4591559
BSP84,Diospyros buxifolia,12.09577567
BSP84,Diospyros buxifolia,12.09577567
BSP84,Diospyros buxifolia,12.73239545
BSP84,Diospyros buxifolia,15.42736077
BSP84,Diospyros buxifolia,14.96056465
BSP84,Diospyros buxifolia,16.2338042
BSP84,Diospyros buxifolia,16.55211408
BSP84,Diospyros buxifolia,17.50704374
BSP84,Diospyros buxifolia,18.14366351
BSP84,Diospyros buxifolia,18.4619734
BSP84,Diospyros buxifolia,21.00845249
BSP84,Diospyros buxifolia,22.60000192
BSP84,Diospyros buxifolia,24.50986124
BSP84,Diospyros buxifolia,26.41972055
BSP84,Diospyros buxifolia,39.152116
BSP84,Diospyros buxifolia,42.65352475
BSP84,Diospyros buxifolia,47.10986316
BSP84,Diospyros candolleana,4.774648293
BSP84,Diospyros candolleana,4.774648293
BSP84,Diospyros candolleana,5.092958179
BSP84,Diospyros candolleana,5.411268065
BSP84,Diospyros candolleana,6.047887837
BSP84,Diospyros candolleana,6.366197724
BSP84,Diospyros candolleana,7.957747155
BSP84,Diospyros candolleana,9.230986699
BSP84,Diospyros candolleana,13.68732511
BSP84,Diospyros candolleana,18.78028328
BSP84,Diospyros candolleana,19.73521294
BSP84,Diospyros candolleana,26.10141067
BSP84,Diospyros oocarpa,4.774648293
BSP84,Diospyros oocarpa,6.68450761
BSP84,Diospyros oocarpa,7.321127382
BSP84,Diospyros oocarpa,13.68732511
BSP84,Diospyros oocarpa,17.18873385
BSP84,Diospyros oocarpa,17.18873385
BSP84,Diospyros oocarpa,18.78028328
BSP84,Diospyros oocarpa,28.01126998
BSP84,Diospyros paniculata,4.774648293
BSP84,Diospyros paniculata,4.774648293
BSP84,Diospyros paniculata,4.774648293
BSP84,Diospyros paniculata,7.202530529
BSP84,Diospyros paniculata,5.092958179
BSP84,Diospyros paniculata,5.092958179
BSP84,Diospyros paniculata,5.092958179
BSP84,Diospyros paniculata,5.729577951
BSP84,Diospyros paniculata,6.047887837
BSP84,Diospyros paniculata,6.366197724
BSP84,Diospyros paniculata,6.366197724
BSP84,Diospyros paniculata,7.957747155
BSP84,Diospyros paniculata,9.549296586
BSP84,Diospyros paniculata,10.50422624
BSP84,Diospyros paniculata,10.50422624
BSP84,Diospyros paniculata,10.82253613
BSP84,Diospyros paniculata,10.82253613
BSP84,Diospyros paniculata,11.14084602
BSP84,Diospyros paniculata,11.77746579
BSP84,Diospyros paniculata,12.09577567
BSP84,Diospyros paniculata,12.41408556
BSP84,Diospyros paniculata,12.73239545
BSP84,Diospyros paniculata,12.73239545
BSP84,Diospyros paniculata,13.68732511
BSP84,Diospyros paniculata,14.64225476
BSP84,Diospyros paniculata,15.27887454
BSP84,Diospyros paniculata,16.2338042
BSP84,Diospyros paniculata,17.50704374
BSP84,Diospyros paniculata,37.87887646
BSP84,Diospyros paniculata,37.87887646
BSP84,Diospyros saldanhae,5.092958179
BSP84,Diospyros saldanhae,5.729577951
BSP84,Diospyros saldanhae,7.002817496
BSP84,Drypetes confertiflorus,6.366197724
BSP84,Drypetes confertiflorus,7.002817496
BSP84,Drypetes confertiflorus,25.46479089
BSP84,Drypetes venusta,10.50422624
BSP84,Elaeagnus kologa,6.047887837
BSP84,Elaeagnus kologa,7.002817496
BSP84,Elaeagnus kologa,8.276057041
BSP84,Elaeagnus kologa,9.230986699
BSP84,Elaeagnus kologa,9.867606472
BSP84,Elaeagnus kologa,10.50422624
BSP84,Elaeocarpus serratus,5.729577951
BSP84,Elaeocarpus serratus,6.366197724
BSP84,Elaeocarpus serratus,6.68450761
BSP84,Elaeocarpus serratus,7.639437268
BSP84,Elaeocarpus serratus,7.639437268
BSP84,Elaeocarpus serratus,9.230986699
BSP84,Elaeocarpus serratus,16.55211408
BSP84,Elaeocarpus serratus,20.05352283
BSP84,Elaeocarpus serratus,21.00845249
BSP84,Elaeocarpus serratus,28.01126998
BSP84,Elaeocarpus serratus,28.01126998
BSP84,Elaeocarpus serratus,28.32957987
BSP84,Elaeocarpus serratus,29.9211293
BSP84,Elaeocarpus serratus,30.87605896
BSP84,Elaeocarpus serratus,50.29296202
BSP84,Ficus callosa,11.14084602
BSP84,Ficus nervosa,7.639437268
BSP84,Ficus nervosa,44.56338407
BSP84,Flacourtia montana,5.411268065
BSP84,Flacourtia montana,6.366197724
BSP84,Garcinia gummiNAgutta,5.729577951
BSP84,Garcinia gummiNAgutta,8.276057041
BSP84,Garcinia gummiNAgutta,28.01126998
BSP84,Garcinia morella,15.59718442
BSP84,Garcinia morella,29.9211293
BSP84,Glochidion ellipticum,10.50422624
BSP84,Glochidion ellipticum,10.82253613
BSP84,Glochidion ellipticum,12.73239545
BSP84,Glochidion ellipticum,23.87324146
BSP84,Gnetum ula,5.092958179
BSP84,Gnetum ula,6.68450761
BSP84,Gnetum ula,7.002817496
BSP84,Gnetum ula,7.321127382
BSP84,Gnetum ula,8.276057041
BSP84,Gnetum ula,8.912676813
BSP84,Gnetum ula,9.549296586
BSP84,Gnetum ula,9.867606472
BSP84,Gnetum ula,11.4591559
BSP84,Gnetum ula,14.00563499
BSP84,Grewia tiliaefolia,6.047887837
BSP84,Grewia tiliaefolia,9.867606472
BSP84,Grewia tiliaefolia,11.4591559
BSP84,Grewia tiliaefolia,14.96056465
BSP84,Grewia tiliaefolia,16.55211408
BSP84,Grewia tiliaefolia,19.09859317
BSP84,Grewia tiliaefolia,19.09859317
BSP84,Grewia tiliaefolia,20.6901426
BSP84,Grewia tiliaefolia,21.32676237
BSP84,Grewia tiliaefolia,23.23662169
BSP84,Grewia tiliaefolia,26.10141067
BSP84,Grewia tiliaefolia,26.73803044
BSP84,Grewia tiliaefolia,28.32957987
BSP84,Holigarna arnottiana,3.819718634
BSP84,Holigarna arnottiana,4.456338407
BSP84,Holigarna arnottiana,4.774648293
BSP84,Holigarna arnottiana,4.774648293
BSP84,Holigarna arnottiana,4.774648293
BSP84,Holigarna arnottiana,5.092958179
BSP84,Holigarna arnottiana,5.092958179
BSP84,Holigarna arnottiana,5.092958179
BSP84,Holigarna arnottiana,5.092958179
BSP84,Holigarna arnottiana,5.092958179
BSP84,Holigarna arnottiana,5.092958179
BSP84,Holigarna arnottiana,5.092958179
BSP84,Holigarna arnottiana,5.092958179
BSP84,Holigarna arnottiana,5.092958179
BSP84,Holigarna arnottiana,5.411268065
BSP84,Holigarna arnottiana,5.411268065
BSP84,Holigarna arnottiana,5.411268065
BSP84,Holigarna arnottiana,5.411268065
BSP84,Holigarna arnottiana,5.411268065
BSP84,Holigarna arnottiana,5.411268065
BSP84,Holigarna arnottiana,5.411268065
BSP84,Holigarna arnottiana,5.411268065
BSP84,Holigarna arnottiana,5.411268065
BSP84,Holigarna arnottiana,5.411268065
BSP84,Holigarna arnottiana,5.729577951
BSP84,Holigarna arnottiana,5.729577951
BSP84,Holigarna arnottiana,5.729577951
BSP84,Holigarna arnottiana,6.047887837
BSP84,Holigarna arnottiana,6.047887837
BSP84,Holigarna arnottiana,6.047887837
BSP84,Holigarna arnottiana,6.366197724
BSP84,Holigarna arnottiana,6.366197724
BSP84,Holigarna arnottiana,6.366197724
BSP84,Holigarna arnottiana,6.68450761
BSP84,Holigarna arnottiana,6.68450761
BSP84,Holigarna arnottiana,6.68450761
BSP84,Holigarna arnottiana,6.68450761
BSP84,Holigarna arnottiana,6.68450761
BSP84,Holigarna arnottiana,6.68450761
BSP84,Holigarna arnottiana,7.002817496
BSP84,Holigarna arnottiana,7.002817496
BSP84,Holigarna arnottiana,7.321127382
BSP84,Holigarna arnottiana,7.321127382
BSP84,Holigarna arnottiana,7.321127382
BSP84,Holigarna arnottiana,7.321127382
BSP84,Holigarna arnottiana,7.321127382
BSP84,Holigarna arnottiana,7.639437268
BSP84,Holigarna arnottiana,7.639437268
BSP84,Holigarna arnottiana,7.957747155
BSP84,Holigarna arnottiana,8.276057041
BSP84,Holigarna arnottiana,8.276057041
BSP84,Holigarna arnottiana,8.276057041
BSP84,Holigarna arnottiana,8.594366927
BSP84,Holigarna arnottiana,8.594366927
BSP84,Holigarna arnottiana,8.594366927
BSP84,Holigarna arnottiana,8.594366927
BSP84,Holigarna arnottiana,8.594366927
BSP84,Holigarna arnottiana,8.594366927
BSP84,Holigarna arnottiana,8.912676813
BSP84,Holigarna arnottiana,8.912676813
BSP84,Holigarna arnottiana,8.912676813
